"ensembl_gene_id","external_gene_name","exon_chrom_start","exon_chrom_end","rank","ensembl_transcript_id"
"ENSG00000153944","MSI2",57615970,57616084,3,"ENST00000579205"
"ENSG00000153944","MSI2",57406812,57407039,1,"ENST00000579205"
"ENSG00000153944","MSI2",57627229,57627302,4,"ENST00000579205"
"ENSG00000153944","MSI2",57529676,57529724,2,"ENST00000579505"
"ENSG00000153944","MSI2",57596868,57596950,3,"ENST00000579505"
"ENSG00000153944","MSI2",57615970,57616084,4,"ENST00000579505"
"ENSG00000153944","MSI2",57627229,57627303,5,"ENST00000579505"
"ENSG00000153944","MSI2",57440690,57440739,1,"ENST00000579505"
"ENSG00000153944","MSI2",57652099,57652161,6,"ENST00000579505"
"ENSG00000153944","MSI2",57674918,57675059,7,"ENST00000579505"
"ENSG00000153944","MSI2",57529676,57529724,2,"ENST00000582772"
"ENSG00000153944","MSI2",57596868,57596950,3,"ENST00000582772"
"ENSG00000153944","MSI2",57444487,57444752,1,"ENST00000582772"
"ENSG00000153944","MSI2",57529676,57529724,2,"ENST00000674898"
"ENSG00000153944","MSI2",57596868,57596950,3,"ENST00000674898"
"ENSG00000153944","MSI2",57615970,57616084,4,"ENST00000674898"
"ENSG00000153944","MSI2",57627229,57627303,5,"ENST00000674898"
"ENSG00000153944","MSI2",57487061,57487289,1,"ENST00000674898"
"ENSG00000153944","MSI2",57631791,57633160,6,"ENST00000674898"
"ENSG00000153944","MSI2",57529676,57529724,2,"ENST00000676345"
"ENSG00000153944","MSI2",57524309,57524378,1,"ENST00000676345"
"ENSG00000153944","MSI2",57529676,57529724,1,"ENST00000674574"
"ENSG00000153944","MSI2",57596868,57596950,3,"ENST00000674574"
"ENSG00000153944","MSI2",57556990,57557131,2,"ENST00000674574"
"ENSG00000153944","MSI2",57596903,57596950,1,"ENST00000577241"
"ENSG00000153944","MSI2",57615970,57616631,2,"ENST00000577241"
"ENSG00000153944","MSI2",57625572,57633183,1,"ENST00000583705"
"ENSG00000153944","MSI2",57626915,57627303,1,"ENST00000583821"
"ENSG00000153944","MSI2",57631791,57631949,2,"ENST00000583821"
"ENSG00000153944","MSI2",57652099,57652161,1,"ENST00000675127"
"ENSG00000153944","MSI2",57655695,57655744,2,"ENST00000675127"
"ENSG00000153944","MSI2",57674972,57675126,3,"ENST00000675127"
"ENSG00000153944","MSI2",57676987,57677059,4,"ENST00000675127"
"ENSG00000153944","MSI2",57652099,57652161,1,"ENST00000675379"
"ENSG00000153944","MSI2",57679549,57684689,2,"ENST00000675379"
"ENSG00000153944","MSI2",57671474,57671574,1,"ENST00000579466"
"ENSG00000153944","MSI2",57674972,57675056,2,"ENST00000579466"
"ENSG00000153944","MSI2",57674972,57675126,1,"ENST00000674522"
"ENSG00000153944","MSI2",57679549,57684689,2,"ENST00000674522"
"ENSG00000104903","LYL1",13102531,13102858,1,"ENST00000264824"
"ENSG00000104903","LYL1",13100837,13101195,2,"ENST00000264824"
"ENSG00000104903","LYL1",13100657,13100748,3,"ENST00000264824"
"ENSG00000104903","LYL1",13099033,13099734,4,"ENST00000264824"
"ENSG00000104903","LYL1",13102531,13103161,1,"ENST00000590974"
"ENSG00000104903","LYL1",13100837,13101048,2,"ENST00000590974"
"ENSG00000104903","LYL1",13100690,13100748,3,"ENST00000590974"
"ENSG00000104903","LYL1",13101178,13102724,1,"ENST00000590120"
"ENSG00000119414","PPP6C",125189644,125189803,1,"ENST00000373547"
"ENSG00000119414","PPP6C",125171085,125171180,2,"ENST00000373547"
"ENSG00000119414","PPP6C",125160841,125160906,3,"ENST00000373547"
"ENSG00000119414","PPP6C",125158241,125158382,4,"ENST00000373547"
"ENSG00000119414","PPP6C",125153906,125153985,5,"ENST00000373547"
"ENSG00000119414","PPP6C",125153533,125153742,6,"ENST00000373547"
"ENSG00000119414","PPP6C",125146573,125149921,7,"ENST00000373547"
"ENSG00000119414","PPP6C",125171085,125171180,2,"ENST00000415905"
"ENSG00000119414","PPP6C",125158241,125158382,3,"ENST00000415905"
"ENSG00000119414","PPP6C",125153906,125153985,4,"ENST00000415905"
"ENSG00000119414","PPP6C",125153533,125153742,5,"ENST00000415905"
"ENSG00000119414","PPP6C",125189644,125189939,1,"ENST00000415905"
"ENSG00000119414","PPP6C",125146574,125149921,6,"ENST00000415905"
"ENSG00000119414","PPP6C",125171085,125171180,3,"ENST00000451402"
"ENSG00000119414","PPP6C",125160841,125160906,4,"ENST00000451402"
"ENSG00000119414","PPP6C",125158241,125158382,5,"ENST00000451402"
"ENSG00000119414","PPP6C",125153906,125153985,6,"ENST00000451402"
"ENSG00000119414","PPP6C",125153533,125153742,7,"ENST00000451402"
"ENSG00000119414","PPP6C",125146574,125149921,8,"ENST00000451402"
"ENSG00000119414","PPP6C",125189562,125189939,1,"ENST00000451402"
"ENSG00000119414","PPP6C",125188919,125188947,2,"ENST00000451402"
"ENSG00000119414","PPP6C",125171085,125171180,3,"ENST00000456642"
"ENSG00000119414","PPP6C",125160841,125160906,4,"ENST00000456642"
"ENSG00000119414","PPP6C",125158241,125158382,5,"ENST00000456642"
"ENSG00000119414","PPP6C",125189644,125189783,1,"ENST00000456642"
"ENSG00000119414","PPP6C",125171909,125172001,2,"ENST00000456642"
"ENSG00000119414","PPP6C",125153954,125153985,6,"ENST00000456642"
"ENSG00000135446","CDK4",57752175,57752310,1,"ENST00000257904"
"ENSG00000135446","CDK4",57751500,57751736,2,"ENST00000257904"
"ENSG00000135446","CDK4",57751207,57751342,3,"ENST00000257904"
"ENSG00000135446","CDK4",57750923,57751090,4,"ENST00000257904"
"ENSG00000135446","CDK4",57750656,57750765,5,"ENST00000257904"
"ENSG00000135446","CDK4",57749454,57749504,6,"ENST00000257904"
"ENSG00000135446","CDK4",57749182,57749317,7,"ENST00000257904"
"ENSG00000135446","CDK4",57747727,57748617,8,"ENST00000257904"
"ENSG00000135446","CDK4",57751500,57751736,2,"ENST00000312990"
"ENSG00000135446","CDK4",57752175,57752447,1,"ENST00000312990"
"ENSG00000135446","CDK4",57751297,57751342,3,"ENST00000312990"
"ENSG00000135446","CDK4",57750656,57750671,4,"ENST00000312990"
"ENSG00000135446","CDK4",57749454,57749504,5,"ENST00000312990"
"ENSG00000135446","CDK4",57749182,57749317,6,"ENST00000312990"
"ENSG00000135446","CDK4",57747727,57748617,7,"ENST00000312990"
"ENSG00000135446","CDK4",57749454,57749795,1,"ENST00000552713"
"ENSG00000135446","CDK4",57749182,57749317,2,"ENST00000552713"
"ENSG00000135446","CDK4",57748411,57748617,3,"ENST00000552713"
"ENSG00000135446","CDK4",57752175,57752353,1,"ENST00000549606"
"ENSG00000135446","CDK4",57749454,57749504,2,"ENST00000549606"
"ENSG00000135446","CDK4",57749182,57749317,3,"ENST00000549606"
"ENSG00000135446","CDK4",57748426,57748617,4,"ENST00000549606"
"ENSG00000135446","CDK4",57751500,57751736,2,"ENST00000553237"
"ENSG00000135446","CDK4",57749182,57749317,6,"ENST00000553237"
"ENSG00000135446","CDK4",57749454,57749504,5,"ENST00000553237"
"ENSG00000135446","CDK4",57752175,57752326,1,"ENST00000553237"
"ENSG00000135446","CDK4",57750923,57751090,3,"ENST00000553237"
"ENSG00000135446","CDK4",57750656,57750765,4,"ENST00000553237"
"ENSG00000135446","CDK4",57748520,57748617,7,"ENST00000553237"
"ENSG00000135446","CDK4",57750923,57751090,3,"ENST00000546489"
"ENSG00000135446","CDK4",57750656,57750765,4,"ENST00000546489"
"ENSG00000135446","CDK4",57749454,57749504,5,"ENST00000546489"
"ENSG00000135446","CDK4",57749182,57749317,6,"ENST00000546489"
"ENSG00000135446","CDK4",57752175,57752322,1,"ENST00000546489"
"ENSG00000135446","CDK4",57751207,57751342,2,"ENST00000546489"
"ENSG00000135446","CDK4",57748591,57748617,7,"ENST00000546489"
"ENSG00000135446","CDK4",57749454,57749504,5,"ENST00000551888"
"ENSG00000135446","CDK4",57752175,57752333,1,"ENST00000551888"
"ENSG00000135446","CDK4",57751500,57751736,2,"ENST00000551888"
"ENSG00000135446","CDK4",57751297,57751342,3,"ENST00000551888"
"ENSG00000135446","CDK4",57750656,57750671,4,"ENST00000551888"
"ENSG00000135446","CDK4",57749191,57749317,6,"ENST00000551888"
"ENSG00000135446","CDK4",57750923,57751090,4,"ENST00000547281"
"ENSG00000135446","CDK4",57750656,57750765,5,"ENST00000547281"
"ENSG00000135446","CDK4",57749454,57749504,6,"ENST00000547281"
"ENSG00000135446","CDK4",57751207,57751342,3,"ENST00000547281"
"ENSG00000135446","CDK4",57752175,57752276,1,"ENST00000547281"
"ENSG00000135446","CDK4",57751500,57751659,2,"ENST00000547281"
"ENSG00000135446","CDK4",57749220,57749317,7,"ENST00000547281"
"ENSG00000135446","CDK4",57751500,57751736,2,"ENST00000550419"
"ENSG00000135446","CDK4",57751207,57751342,3,"ENST00000550419"
"ENSG00000135446","CDK4",57750923,57751090,4,"ENST00000550419"
"ENSG00000135446","CDK4",57749454,57749504,6,"ENST00000550419"
"ENSG00000135446","CDK4",57752175,57752295,1,"ENST00000550419"
"ENSG00000135446","CDK4",57750442,57750563,5,"ENST00000550419"
"ENSG00000135446","CDK4",57749234,57749317,7,"ENST00000550419"
"ENSG00000135446","CDK4",57750923,57751090,4,"ENST00000551800"
"ENSG00000135446","CDK4",57751207,57751342,3,"ENST00000551800"
"ENSG00000135446","CDK4",57752175,57752349,1,"ENST00000551800"
"ENSG00000135446","CDK4",57751500,57751696,2,"ENST00000551800"
"ENSG00000135446","CDK4",57750669,57750765,5,"ENST00000551800"
"ENSG00000135446","CDK4",57751207,57751342,2,"ENST00000552254"
"ENSG00000135446","CDK4",57750923,57751090,3,"ENST00000552254"
"ENSG00000135446","CDK4",57751500,57751877,1,"ENST00000552254"
"ENSG00000135446","CDK4",57750679,57750765,4,"ENST00000552254"
"ENSG00000135446","CDK4",57752175,57752364,1,"ENST00000551706"
"ENSG00000135446","CDK4",57751207,57751736,2,"ENST00000551706"
"ENSG00000135446","CDK4",57750827,57751090,3,"ENST00000551706"
"ENSG00000135446","CDK4",57751207,57751342,3,"ENST00000552388"
"ENSG00000135446","CDK4",57752175,57752322,1,"ENST00000552388"
"ENSG00000135446","CDK4",57751500,57751752,2,"ENST00000552388"
"ENSG00000135446","CDK4",57750934,57751090,4,"ENST00000552388"
"ENSG00000135446","CDK4",57751500,57751736,2,"ENST00000552862"
"ENSG00000135446","CDK4",57755932,57756013,1,"ENST00000552862"
"ENSG00000135446","CDK4",57751215,57751342,3,"ENST00000552862"
"ENSG00000135446","CDK4",57751913,57752115,1,"ENST00000547853"
"ENSG00000135446","CDK4",57751712,57751736,2,"ENST00000547853"
"ENSG00000169714","CNBP",129183776,129183905,1,"ENST00000502976"
"ENSG00000169714","CNBP",129171655,129171771,2,"ENST00000502976"
"ENSG00000169714","CNBP",129171446,129171538,3,"ENST00000502976"
"ENSG00000169714","CNBP",129171079,129171277,4,"ENST00000502976"
"ENSG00000169714","CNBP",129169484,129170570,5,"ENST00000502976"
"ENSG00000169714","CNBP",129171446,129171538,3,"ENST00000422453"
"ENSG00000169714","CNBP",129171079,129171277,4,"ENST00000422453"
"ENSG00000169714","CNBP",129183776,129183896,1,"ENST00000422453"
"ENSG00000169714","CNBP",129171634,129171771,2,"ENST00000422453"
"ENSG00000169714","CNBP",129167827,129170570,5,"ENST00000422453"
"ENSG00000169714","CNBP",129171446,129171538,3,"ENST00000451728"
"ENSG00000169714","CNBP",129171634,129171771,2,"ENST00000451728"
"ENSG00000169714","CNBP",129183776,129183899,1,"ENST00000451728"
"ENSG00000169714","CNBP",129171079,129171280,4,"ENST00000451728"
"ENSG00000169714","CNBP",129169487,129170570,5,"ENST00000451728"
"ENSG00000169714","CNBP",129171655,129171771,2,"ENST00000446936"
"ENSG00000169714","CNBP",129171446,129171538,3,"ENST00000446936"
"ENSG00000169714","CNBP",129183776,129183899,1,"ENST00000446936"
"ENSG00000169714","CNBP",129169487,129170570,5,"ENST00000446936"
"ENSG00000169714","CNBP",129171079,129171283,4,"ENST00000446936"
"ENSG00000169714","CNBP",129171655,129171771,2,"ENST00000500450"
"ENSG00000169714","CNBP",129171079,129171277,4,"ENST00000500450"
"ENSG00000169714","CNBP",129183776,129183910,1,"ENST00000500450"
"ENSG00000169714","CNBP",129171446,129171508,3,"ENST00000500450"
"ENSG00000169714","CNBP",129169569,129170570,5,"ENST00000500450"
"ENSG00000169714","CNBP",129171079,129171277,4,"ENST00000504813"
"ENSG00000169714","CNBP",129171634,129171771,2,"ENST00000504813"
"ENSG00000169714","CNBP",129171446,129171508,3,"ENST00000504813"
"ENSG00000169714","CNBP",129169569,129170570,5,"ENST00000504813"
"ENSG00000169714","CNBP",129183776,129183922,1,"ENST00000504813"
"ENSG00000169714","CNBP",129171446,129171538,3,"ENST00000441626"
"ENSG00000169714","CNBP",129171634,129171771,2,"ENST00000441626"
"ENSG00000169714","CNBP",129171079,129171283,4,"ENST00000441626"
"ENSG00000169714","CNBP",129183776,129183910,1,"ENST00000441626"
"ENSG00000169714","CNBP",129170102,129170570,5,"ENST00000441626"
"ENSG00000169714","CNBP",129183776,129183864,1,"ENST00000502372"
"ENSG00000169714","CNBP",129171634,129171771,2,"ENST00000502372"
"ENSG00000169714","CNBP",129171079,129171538,3,"ENST00000502372"
"ENSG00000169714","CNBP",129170232,129170570,4,"ENST00000502372"
"ENSG00000169714","CNBP",129171446,129171538,3,"ENST00000512338"
"ENSG00000169714","CNBP",129183776,129183922,1,"ENST00000512338"
"ENSG00000169714","CNBP",129171652,129171771,2,"ENST00000512338"
"ENSG00000169714","CNBP",129171168,129171309,4,"ENST00000512338"
"ENSG00000169714","CNBP",129183776,129183896,1,"ENST00000507573"
"ENSG00000169714","CNBP",129171252,129171771,2,"ENST00000507573"
"ENSG00000083168","KAT6A",42051901,42051987,1,"ENST00000265713"
"ENSG00000083168","KAT6A",42048378,42049302,2,"ENST00000265713"
"ENSG00000083168","KAT6A",41987455,41987563,3,"ENST00000265713"
"ENSG00000083168","KAT6A",41981839,41981954,4,"ENST00000265713"
"ENSG00000083168","KAT6A",41980846,41980927,5,"ENST00000265713"
"ENSG00000083168","KAT6A",41978642,41978777,6,"ENST00000265713"
"ENSG00000083168","KAT6A",41977008,41977327,7,"ENST00000265713"
"ENSG00000083168","KAT6A",41974704,41974822,8,"ENST00000265713"
"ENSG00000083168","KAT6A",41955296,41955411,9,"ENST00000265713"
"ENSG00000083168","KAT6A",41949222,41949363,10,"ENST00000265713"
"ENSG00000083168","KAT6A",41947751,41947912,11,"ENST00000265713"
"ENSG00000083168","KAT6A",41946591,41946684,12,"ENST00000265713"
"ENSG00000083168","KAT6A",41943748,41943979,13,"ENST00000265713"
"ENSG00000083168","KAT6A",41942793,41943000,14,"ENST00000265713"
"ENSG00000083168","KAT6A",41940842,41941444,15,"ENST00000265713"
"ENSG00000083168","KAT6A",41937256,41937568,16,"ENST00000265713"
"ENSG00000083168","KAT6A",41929479,41934867,17,"ENST00000265713"
"ENSG00000083168","KAT6A",42048378,42049302,3,"ENST00000406337"
"ENSG00000083168","KAT6A",41987455,41987563,4,"ENST00000406337"
"ENSG00000083168","KAT6A",41981839,41981954,5,"ENST00000406337"
"ENSG00000083168","KAT6A",41980846,41980927,6,"ENST00000406337"
"ENSG00000083168","KAT6A",41978642,41978777,7,"ENST00000406337"
"ENSG00000083168","KAT6A",41977008,41977327,8,"ENST00000406337"
"ENSG00000083168","KAT6A",41974704,41974822,9,"ENST00000406337"
"ENSG00000083168","KAT6A",41955296,41955411,10,"ENST00000406337"
"ENSG00000083168","KAT6A",41949222,41949363,11,"ENST00000406337"
"ENSG00000083168","KAT6A",41947751,41947912,12,"ENST00000406337"
"ENSG00000083168","KAT6A",41946591,41946684,13,"ENST00000406337"
"ENSG00000083168","KAT6A",41943748,41943979,14,"ENST00000406337"
"ENSG00000083168","KAT6A",41940842,41941444,16,"ENST00000406337"
"ENSG00000083168","KAT6A",41937256,41937568,17,"ENST00000406337"
"ENSG00000083168","KAT6A",41929479,41934867,18,"ENST00000406337"
"ENSG00000083168","KAT6A",42051901,42051994,1,"ENST00000406337"
"ENSG00000083168","KAT6A",42049620,42049707,2,"ENST00000406337"
"ENSG00000083168","KAT6A",41942787,41943000,15,"ENST00000406337"
"ENSG00000083168","KAT6A",42048378,42049302,3,"ENST00000396930"
"ENSG00000083168","KAT6A",41987455,41987563,4,"ENST00000396930"
"ENSG00000083168","KAT6A",41981839,41981954,5,"ENST00000396930"
"ENSG00000083168","KAT6A",41980846,41980927,6,"ENST00000396930"
"ENSG00000083168","KAT6A",41978642,41978777,7,"ENST00000396930"
"ENSG00000083168","KAT6A",41977008,41977327,8,"ENST00000396930"
"ENSG00000083168","KAT6A",41974704,41974822,9,"ENST00000396930"
"ENSG00000083168","KAT6A",41955296,41955411,10,"ENST00000396930"
"ENSG00000083168","KAT6A",41949222,41949363,11,"ENST00000396930"
"ENSG00000083168","KAT6A",41947751,41947912,12,"ENST00000396930"
"ENSG00000083168","KAT6A",41946591,41946684,13,"ENST00000396930"
"ENSG00000083168","KAT6A",41943748,41943979,14,"ENST00000396930"
"ENSG00000083168","KAT6A",41942793,41943000,15,"ENST00000396930"
"ENSG00000083168","KAT6A",41940842,41941444,16,"ENST00000396930"
"ENSG00000083168","KAT6A",41937256,41937568,17,"ENST00000396930"
"ENSG00000083168","KAT6A",42051901,42051990,1,"ENST00000396930"
"ENSG00000083168","KAT6A",42049576,42049707,2,"ENST00000396930"
"ENSG00000083168","KAT6A",41930761,41934867,18,"ENST00000396930"
"ENSG00000083168","KAT6A",41955296,41955411,3,"ENST00000649817"
"ENSG00000083168","KAT6A",41949222,41949363,4,"ENST00000649817"
"ENSG00000083168","KAT6A",41947751,41947912,5,"ENST00000649817"
"ENSG00000083168","KAT6A",41946591,41946684,6,"ENST00000649817"
"ENSG00000083168","KAT6A",41943748,41943979,7,"ENST00000649817"
"ENSG00000083168","KAT6A",41942793,41943000,8,"ENST00000649817"
"ENSG00000083168","KAT6A",41940842,41941444,9,"ENST00000649817"
"ENSG00000083168","KAT6A",41937256,41937568,10,"ENST00000649817"
"ENSG00000083168","KAT6A",41974704,41974734,1,"ENST00000649817"
"ENSG00000083168","KAT6A",41957049,41957180,2,"ENST00000649817"
"ENSG00000083168","KAT6A",41930762,41934867,11,"ENST00000649817"
"ENSG00000083168","KAT6A",42051901,42051987,1,"ENST00000648335"
"ENSG00000083168","KAT6A",42048378,42049302,3,"ENST00000648335"
"ENSG00000083168","KAT6A",41987455,41987563,4,"ENST00000648335"
"ENSG00000083168","KAT6A",41981839,41981954,5,"ENST00000648335"
"ENSG00000083168","KAT6A",41980846,41980927,6,"ENST00000648335"
"ENSG00000083168","KAT6A",41978642,41978777,7,"ENST00000648335"
"ENSG00000083168","KAT6A",41977008,41977327,8,"ENST00000648335"
"ENSG00000083168","KAT6A",41974704,41974822,9,"ENST00000648335"
"ENSG00000083168","KAT6A",41955296,41955411,10,"ENST00000648335"
"ENSG00000083168","KAT6A",41949222,41949363,11,"ENST00000648335"
"ENSG00000083168","KAT6A",41947751,41947912,12,"ENST00000648335"
"ENSG00000083168","KAT6A",41946591,41946684,13,"ENST00000648335"
"ENSG00000083168","KAT6A",41943748,41943979,14,"ENST00000648335"
"ENSG00000083168","KAT6A",41942793,41943000,15,"ENST00000648335"
"ENSG00000083168","KAT6A",41940842,41941444,16,"ENST00000648335"
"ENSG00000083168","KAT6A",41937256,41937568,17,"ENST00000648335"
"ENSG00000083168","KAT6A",42049620,42049707,2,"ENST00000648335"
"ENSG00000083168","KAT6A",41933188,41934867,18,"ENST00000648335"
"ENSG00000083168","KAT6A",42051901,42051987,1,"ENST00000649827"
"ENSG00000083168","KAT6A",42048378,42049302,3,"ENST00000649827"
"ENSG00000083168","KAT6A",41987455,41987563,4,"ENST00000649827"
"ENSG00000083168","KAT6A",41981839,41981954,5,"ENST00000649827"
"ENSG00000083168","KAT6A",41980846,41980927,6,"ENST00000649827"
"ENSG00000083168","KAT6A",42049576,42049707,2,"ENST00000649827"
"ENSG00000083168","KAT6A",41978621,41978777,7,"ENST00000649827"
"ENSG00000083168","KAT6A",41977008,41977327,8,"ENST00000649827"
"ENSG00000083168","KAT6A",41974704,41974822,9,"ENST00000649827"
"ENSG00000083168","KAT6A",41955296,41955411,10,"ENST00000649827"
"ENSG00000083168","KAT6A",41949222,41949363,11,"ENST00000649827"
"ENSG00000083168","KAT6A",41947751,41947912,12,"ENST00000649827"
"ENSG00000083168","KAT6A",41946591,41946684,13,"ENST00000649827"
"ENSG00000083168","KAT6A",41943748,41943979,14,"ENST00000649827"
"ENSG00000083168","KAT6A",41942793,41943000,15,"ENST00000649827"
"ENSG00000083168","KAT6A",41940842,41941444,16,"ENST00000649827"
"ENSG00000083168","KAT6A",41937256,41937568,17,"ENST00000649827"
"ENSG00000083168","KAT6A",41934400,41934867,18,"ENST00000649827"
"ENSG00000083168","KAT6A",41955296,41955411,2,"ENST00000418721"
"ENSG00000083168","KAT6A",41949222,41949363,3,"ENST00000418721"
"ENSG00000083168","KAT6A",41947751,41947912,4,"ENST00000418721"
"ENSG00000083168","KAT6A",41946591,41946684,5,"ENST00000418721"
"ENSG00000083168","KAT6A",41943748,41943979,6,"ENST00000418721"
"ENSG00000083168","KAT6A",41942793,41943000,7,"ENST00000418721"
"ENSG00000083168","KAT6A",41940842,41941444,8,"ENST00000418721"
"ENSG00000083168","KAT6A",41937256,41937568,9,"ENST00000418721"
"ENSG00000083168","KAT6A",41957049,41958363,1,"ENST00000418721"
"ENSG00000083168","KAT6A",41934774,41934867,10,"ENST00000418721"
"ENSG00000083168","KAT6A",41940842,41944860,1,"ENST00000650495"
"ENSG00000083168","KAT6A",41934789,41937568,2,"ENST00000650495"
"ENSG00000083168","KAT6A",41938345,41941876,1,"ENST00000648224"
"ENSG00000083168","KAT6A",42051901,42051987,1,"ENST00000485568"
